SGO Report ID,SGO Report Version,Year Month,Location,Crash Type,Is NHTSA Reportable In-Transport,Is NHTSA Reportable In-Transport Delta-V Less than 1 MPH,Is Police-Reported,Is Any-Injury-Reported,Is Airbag Deployment,Is Suspected Serious Injury+,Incident Date,Location Address / Description,Zip Code
30270-9906,1,202501,SAN_FRANCISCO,V2V Lateral,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,01/11/2025,parking garage at Mission Street and Angelo's Alley,94103
30270-9905,1,202501,PHOENIX,V2V Backing,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,1/12/2025,W. Culver Street near N. Central Avenue,85004
30270-9904,1,202501,PHOENIX,V2V Lateral,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,01/10/2025,N. 44th Street and E. Camelback Road,85018
30270-9900,1,202501,SAN_FRANCISCO,V2V Lateral,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,01/10/2025,Willow Street at Polk Street,94109
30270-9898,1,202501,SAN_FRANCISCO,V2V Backing,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,01/10/2025,1900 block of Palou Avenue,94124
30270-9897,1,202501,SAN_FRANCISCO,V2V Lateral,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,01/14/2025,Powell Street at Sutter Street,94108
30270-9895,1,202501,SAN_FRANCISCO,V2V Lateral,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,01/20/2025,Taylor Street near Jefferson Street,94133
30270-9894,1,202501,PHOENIX,V2V Lateral,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1/20/2025,near 3400 Sky Harbor Boulevard,85034
30270-9887,1,202501,SAN_FRANCISCO,V2V Head-on,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,01/08/2025,Hugo Street at 4th Avenue,94122
30270-9885,1,202501,SAN_FRANCISCO,V2V Intersection,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,01/21/2025,Mariposa Street at Owens Street,94158
30270-9884,1,202501,SAN_FRANCISCO,V2V Backing,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,01/21/2025,Fillmore Street near Bush Street,94115
30270-9883,1,202501,PHOENIX,All Others,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,01/22/2025,N. 9th Street at E. Polk Street,85006
30270-9881,1,202501,PHOENIX,V2V Backing,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,01/06/2025,W Pima Street near S 18th Avenue,85007
30270-9880,1,202501,SAN_FRANCISCO,All Others,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,01/04/2025,Stockton Street at Bay Street,94133
30270-9879,1,202501,PHOENIX,V2V Intersection,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,01/02/2025,S Dobson Road near W Main Street,85202
30270-9878,1,202501,SAN_FRANCISCO,V2V Backing,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,01/12/2025,Precita Avenue near Emmett Court,94110
30270-9875,1,202501,SAN_FRANCISCO,V2V Lateral,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,01/12/2025,Clementina Street and 1st Street,94105
30270-9874,1,202501,SAN_FRANCISCO,V2V F2R,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,01/12/2025,Hawthorne Street near Harrison Street,94107
30270-9873,1,202501,SAN_FRANCISCO,Single Vehicle,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,01/16/2025,Baker Street near Geary Boulevard,94115
30270-9872,1,202501,SAN_FRANCISCO,V2V Backing,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,01/16/2025,Howard Street near Spear Street,94105
30270-9868,1,202501,AUSTIN,V2V Intersection,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,01/17/2025,6300 block of E. Stassney Lane,78744
30270-9867,1,202501,PHOENIX,V2V Lateral,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,01/24/2025,Thomas Road and N. Central Avenue,85012
30270-9855,1,202501,PHOENIX,All Others,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,01/01/2025,Talking Stick Way and N Dobson Road,85256
30270-9854,1,202501,SAN_FRANCISCO,V2V Backing,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,1/3/2025,1200 block of Castro Street,94114
30270-9853,1,202501,SAN_FRANCISCO,V2V Lateral,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,01/24/2025,Mission Street at 3rd Street,94105
30270-9852,1,202501,LOS_ANGELES,V2V F2R,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,01/23/2025,Bundy Drive near Tennessee Avenue,90064
30270-9851,1,202501,LOS_ANGELES,V2V Intersection,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1/25/2025,W 3rd Street at S Hill Street,90014
30270-9850,1,202501,SAN_FRANCISCO,V2V Lateral,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,01/28/2025,20th Street near Florida Street,94110
30270-9848,1,202501,PHOENIX,Single Vehicle,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,01/01/2025,3400 block of E Yale Street,85008
30270-9845,1,202501,PHOENIX,V2V F2R,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,01/29/2025,E. Highland Avenue at N. Scottsdale Road,85251
30270-9843,1,202501,AUSTIN,V2V F2R,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,01/01/2025,E Cesar Chavez Street at Sabine Street,78701
30270-9824,1,202501,SAN_FRANCISCO,V2V Lateral,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,01/29/2025,Minna Street at 6th Street,94103
30270-9823,1,202501,PHOENIX,Single Vehicle,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,01/01/2025,W 5th Street at S Albert Avenue,85281
30270-9822,1,202501,PHOENIX,All Others,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,01/30/2025,S. McClintock Road at E. Hayden Lane,85281
30270-9821,1,202501,SAN_FRANCISCO,All Others,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
30270-9808,1,202501,SAN_FRANCISCO,Single Vehicle,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,01/31/2025,5th Street and Shipley,94107
30270-9807,2,202501,SAN_FRANCISCO,V2V F2R,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,01/31/2025,S Van Ness Avenue near 18th Street,94133
30270-9806,1,202501,SAN_FRANCISCO,All Others,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,01/30/2025,Filbert Street near Jones Street.,94133
30270-9791,1,202501,SAN_FRANCISCO,V2V Lateral,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,01/29/2025,Montgomery Street and Sutter Street,94104
30270-9767,1,202501,LOS_ANGELES,V2V F2R,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,01/27/2025,East 4th Street at San Pedro Street,90013
30270-9765,1,202501,LOS_ANGELES,V2V F2R,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,01/26/2025,Highland Avenue near Selma Avenue,90028
30270-9764,1,202501,SAN_FRANCISCO,All Others,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,01/25/2025,Central Avenue near McAllister Street,94118
30270-9763,1,202501,LOS_ANGELES,Single Vehicle,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,01/24/2025,Parking lot near 8280 Santa Monica Boulevard,90046
30270-9761,2,202501,PHOENIX,Motorcycle,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,01/28/2025,West Rio Salado Parkway at N Alma School Road,85201
30270-9738,1,202501,SAN_FRANCISCO,V2V F2R,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,1/21/2025,Eddy Street at Laguna Street,94109
30270-9737,1,202501,LOS_ANGELES,V2V F2R,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,01/20/2025,S. Park View Street near Wilshire Boulevard,90057
30270-9736,1,202501,PHOENIX,V2V Lateral,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,01/18/2025,E. Roosevelt Street at N. Granite Reef Road,85257
30270-9735,1,202501,SAN_FRANCISCO,V2V Lateral,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,01/18/2025,Lake Merced Boulevard near Brotherhood Way,94132
30270-9724,2,202501,SAN_FRANCISCO,Secondary Crash,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,01/19/2025,6th Street near Harrison Street,94103
30270-9721,1,202501,SAN_FRANCISCO,V2V F2R,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,01/15/2025,Stockton Street at Market Street,94102
30270-9654,2,202501,SAN_FRANCISCO,Cyclist,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,01/13/2025,Kearny Street at Pine Street,94104
30270-9635,1,202501,SAN_FRANCISCO,V2V F2R,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,01/10/2025,Duboce Avenue at Valencia Street,94103
30270-9634,1,202501,PHOENIX,V2V F2R,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,01/09/2025,40th Street at E. University Drive,85040
30270-9631,2,202501,PHOENIX,V2V F2R,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,01/09/2025,N. 40th Street at E. Indianola Avenue,85018
30270-9606,1,202501,SAN_FRANCISCO,V2V Lateral,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,01/08/2025,Main Street near Mission Street,94105
30270-9565,1,202501,LOS_ANGELES,All Others,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,01/06/2025,near 8932 Carson Street,90232
30270-9552,1,202501,AUSTIN,V2V Backing,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,01/03/2025,S Congress Avenue at W Riverside Drive,78704
30270-9537,1,202501,SAN_FRANCISCO,V2V Lateral,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,01/01/2025,Bay Street at Polk Street,94109
30270-10089,1,202501,LOS_ANGELES,All Others,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,,,
30270-9682,2,202412,SAN_FRANCISCO,V2V F2R,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,12/07/2024,Cyril Magnin Street at Ellis Street,94104
30270-9609,1,202412,PHOENIX,V2V Lateral,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,12/18/2024,near 909 E. Apache Boulevard,85281
30270-9604,1,202412,LOS_ANGELES,Single Vehicle,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,12/20/2024,parking lot at 8985 Venice Boulevard,90034
30270-9603,1,202412,LOS_ANGELES,V2V F2R,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,12/19/2024,West Boulevard at St. Charles Place,90019
30270-9602,1,202412,SAN_FRANCISCO,V2V F2R,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,12/20/2024,Grove Street at Franklin Street,94102
30270-9601,1,202412,SAN_FRANCISCO,V2V Head-on,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,12/20/2024,Stevenson Street at 3rd Street,94103
30270-9600,1,202412,LOS_ANGELES,V2V Backing,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,12/20/2024,W. Olympic Boulevard at S. Beverly Drive,90212
30270-9599,1,202412,PHOENIX,V2V Backing,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,12/20/2024,near 959 E. University Drive,85288
30270-9598,1,202412,PHOENIX,Single Vehicle,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,12/19/2024,E. University Drive at the underpass of Hohokam Expressway,85040
30270-9596,1,202412,PHOENIX,V2V Lateral,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,12/18/2024,Shopping center parking lot near 4701 N 7th Street,85014
30270-9595,1,202412,SAN_FRANCISCO,V2V Lateral,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,12/18/2024,Kearny Street near Hardie Place,94108
30270-9594,1,202412,LOS_ANGELES,V2V F2R,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,12/21/2024,S. Western Avenue at W. 8th Street,90005
30270-9592,1,202412,SAN_FRANCISCO,V2V Lateral,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,12/21/2024,Mason Street near Sacramento Street,94108
30270-9591,1,202412,PHOENIX,V2V F2R,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,12/21/2024,E. Glendale Avenue near N. 12th Street,85020
30270-9590,1,202412,SAN_FRANCISCO,V2V F2R,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,12/22/2024,Alemany Boulevard at Ocean Avenue,94112
30270-9589,1,202412,LOS_ANGELES,V2V F2R,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,12/22/2024,Beverly Boulevard at S. Bonnie Brae Street,90057
30270-9588,1,202412,LOS_ANGELES,V2V F2R,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,12/22/2024,Venice Boulevard at Hauser Boulvard,90019
30270-9587,1,202412,SAN_FRANCISCO,V2V Lateral,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,12/22/2024,Bush Street at Sansome Street,94104
30270-9586,1,202412,SAN_FRANCISCO,V2V Head-on,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,12/23/2024,Harriet Street near Howard Street,94103
30270-9585,1,202412,AUSTIN,V2V Backing,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,12/17/2024,parking lot near 6321 E Stassney Lane,78744
30270-9584,1,202412,LOS_ANGELES,V2V Head-on,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,12/17/2024,Venezia Avenue near Zeno Place,90291
30270-9583,1,202412,SAN_FRANCISCO,V2V F2R,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,12/17/2024,Bush Street at Battery Street,94104
30270-9582,1,202412,SAN_FRANCISCO,V2V Lateral,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,12/16/2024,Jessie Street near Annie Street,94105
30270-9580,1,202412,SAN_FRANCISCO,V2V Backing,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,12/16/2024,Toland Street at Jerrold Avenue,94124
30270-9579,1,202412,SAN_FRANCISCO,V2V Lateral,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,12/15/2024,Sutter Street at Grant Avenue,94108
30270-9575,1,202412,SAN_FRANCISCO,V2V Lateral,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,12/14/2024,Alabama Street at Cesar Chavez Street,94110
30270-9574,1,202412,LOS_ANGELES,V2V Lateral,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12/14/2024,15th Street near Alta Avenue,90402
30270-9573,1,202412,AUSTIN,V2V Lateral,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12/14/2024,E. 8th Street near Comal Street,78702
30270-9572,1,202412,SAN_FRANCISCO,V2V Lateral,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,12/14/2024,16th Street at Market Street,94114
30270-9571,1,202412,PHOENIX,V2V Lateral,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12/23/2024,W. Alta Vista Road at 7th Avenue,85041
30270-9570,1,202412,SAN_FRANCISCO,V2V Lateral,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12/24/2024,Bay Street near Polk Street,94109
30270-9569,1,202412,PHOENIX,All Others,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,12/24/2024,McDowell Road at N. 11th Avenue,85007
30270-9568,1,202412,SAN_FRANCISCO,V2V Backing,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,12/12/2024,Elizabeth Street near Sanchez Street,94114
30270-9567,1,202412,PHOENIX,V2V Backing,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12/13/2024,E. Roosevelt Street near N. 33rd Street,85008
30270-9566,1,202412,SAN_FRANCISCO,Single Vehicle,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,12/11/2024,Bayshore Boulevard at Silver Avenue,94124
30270-9564,1,202412,SAN_FRANCISCO,V2V Lateral,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,12/11/2024,Montgomery Street at Pacific Avenue,94133
30270-9563,1,202412,LOS_ANGELES,V2V F2R,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,12/27/2024,Westwood Boulevard near Santa Monica Boulevard,90024
30270-9561,1,202412,LOS_ANGELES,Single Vehicle,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,12/11/2024,Corbett Street at West Jefferson Boulevard,90016
30270-9560,1,202412,LOS_ANGELES,All Others,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,12/27/2024,Melrose Avenue at La Cienega Boulevard,90069
30270-9559,1,202412,PHOENIX,V2V Lateral,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,12/09/2024,East Lincoln Drive at North Scottsdale Road,85250
30270-9557,1,202412,LOS_ANGELES,V2V Head-on,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,12/27/2024,Camerford Avenue near N. Gower Street,90038
30270-9556,1,202412,LOS_ANGELES,V2V F2R,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,12/07/2024,South Catalina Street at San Marino Street,90006
30270-9555,1,202412,PHOENIX,V2V Backing,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12/07/2024,North Village Drive at East Camelback Road,85018
30270-9554,1,202412,PHOENIX,V2V Backing,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12/29/2024,W. 10th Avenue at S. Robson,85210
30270-9553,1,202412,SAN_FRANCISCO,V2V F2R,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,12/31/2024,Franklin Street and California Street,94109
30270-9546,1,202412,SAN_FRANCISCO,V2V Lateral,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,12/07/2024,Stevenson Street at 3rd Street,94105
30270-9545,1,202412,SAN_FRANCISCO,V2V Head-on,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,12/06/2024,Mariposa Street at Interstate 280 onramp,94107
30270-9544,1,202412,PHOENIX,V2V Intersection,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,12/06/2024,N. 26th Street near E. Camelback Road,85016
30270-9541,1,202412,PHOENIX,V2V Lateral,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,12/03/2024,East Camelback Road near North 16th Street,85014
30270-9540,1,202412,SAN_FRANCISCO,V2V Backing,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,12/02/2024,Clayton Street near Carl Street,94117
30270-9539,1,202412,SAN_FRANCISCO,Single Vehicle,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,12/01/2024,Kearny Street at California Street,94108
30270-9534,2,202412,SAN_FRANCISCO,V2V Lateral,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,12/30/2024,Leavenworth Street at Turk Street,94102
30270-9517,1,202412,LOS_ANGELES,Single Vehicle,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,12/27/2024,Sepulveda Boulevard near Berryman Avenue.,90230
30270-9508,1,202412,PHOENIX,V2V F2R,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,12/27/2024,E Shea Boulevard near N 54th Street,85254
30270-9507,1,202412,SAN_FRANCISCO,V2V Lateral,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,12/26/2024,Polk Street near Hayes Street,94109
30270-9486,1,202412,SAN_FRANCISCO,V2V F2R,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,12/20/2024,S. Van Ness Avenue near 19th Street,94110
30270-9459,2,202412,SAN_FRANCISCO,Pedestrian,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,12/18/2024,Fair Avenue at Mission Street,94110
30270-9391,2,202412,SAN_FRANCISCO,V2V F2R,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,12/14/2024,O'Farrell Street between Larkin Street and Hyde Street,94109
30270-9389,1,202412,SAN_FRANCISCO,All Others,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,12/10/2024,New Montgomery Street at Jessie Street,94105
30270-9388,1,202412,SAN_FRANCISCO,V2V F2R,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,12/10/2024,Geary Boulevard at Gough Street,94109
30270-9334,2,202412,SAN_FRANCISCO,V2V Intersection,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,12/11/2024,Clay Street at Wetmore Street,94108
30270-9333,1,202412,SAN_FRANCISCO,V2V Lateral,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,12/07/2024,Mason Street at Eddy Street,94102
30270-9330,1,202412,LOS_ANGELES,V2V Head-on,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,12/07/2024,South Sepulveda Boulevard at Ohio Avenue,90025
30270-9329,1,202412,PHOENIX,V2V F2R,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,12/07/2024,East Roosevelt Street at North 16th Street,85006
30270-9326,2,202412,SAN_FRANCISCO,V2V F2R,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,12/10/2024,Broadway and Stockton Street,94133
30270-9312,2,202412,SAN_FRANCISCO,Motorcycle,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,12/03/2024,Van Ness Avenue at Turk Street,94102
30270-9295,2,202412,SAN_FRANCISCO,Cyclist,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,12/06/2024,6th Street at Natoma Street,94103
30270-9287,2,202412,LOS_ANGELES,Single Vehicle,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,12/02/2024,Clayton Street near Carl Street,94117
30270-9286,2,202412,PHOENIX,V2V F2R,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,12/05/2024,North Stanley Place at West Joshua Boulevard,85226
30270-9285,2,202412,SAN_FRANCISCO,V2V Backing,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,12/05/2024,Rhode Island Street near 24th Street,94107
30270-10004,1,202412,SAN_FRANCISCO,V2V Lateral,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12/30/2024,Oak Street at Laguna Street,94102
30270-9684,1,202411,PHOENIX,All Others,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,11/17/2024,E Indian Plaza at N Civic Center Plaza,85251
30270-9442,1,202411,PHOENIX,Single Vehicle,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,11/16/2024,North McClintock Drive at West Tyson Street,85226
30270-9437,1,202411,SAN_FRANCISCO,All Others,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,11/29/2024,Green Street near Jasper Place,94133
30270-9436,1,202411,LOS_ANGELES,V2V Lateral,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,11/29/2024,S. Santa Monica Boulevard at Rodeo Drive,90210
30270-9435,1,202411,LOS_ANGELES,V2V Backing,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,11/29/2024,S. Hayworth Avenue near Pickford Street,90035
30270-9434,1,202411,LOS_ANGELES,V2V Lateral,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,11/26/2024,shopping center located near 3816 Sepulveda Boulevard,90230
30270-9433,1,202411,SAN_FRANCISCO,V2V F2R,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,11/25/2024,S. Van Ness Avenue at Mission Street,94103
30270-9431,1,202411,LOS_ANGELES,V2V Lateral,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,11/25/2024,W. Washington Boulevard near S. Burlington Avenue,90015
30270-9430,1,202411,PHOENIX,V2V F2R,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,11/24/2024,E. Fillmore Street at N. 3rd Street,85004
30270-9429,1,202411,SAN_FRANCISCO,V2V Lateral,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,11/24/2024,Phelps Street near Galvez Avenue,94124
30270-9427,1,202411,LOS_ANGELES,V2V F2R,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,11/08/2024,Obama Boulevard near Sycamore Avenue,90016
30270-9426,1,202411,SAN_FRANCISCO,V2V Intersection,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,11/07/2024,Front Street at Pine Street,94111
30270-9420,1,202411,SAN_FRANCISCO,All Others,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,11/03/2024,1975 4th Street,94158
30270-9419,1,202411,SAN_FRANCISCO,V2V Intersection,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,11/03/2024,Cesar Chavez Street at Guerrero Street,94110
30270-9418,1,202411,SAN_FRANCISCO,V2V F2R,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,11/02/2024,15th Street at Market Street,94114
