SGO Report ID,SGO Report Version,Year Month,Location,Crash Type,Is NHTSA Reportable In-Transport,Is NHTSA Reportable In-Transport Delta-V Less than 1 MPH,Is Police-Reported,Is Any-Injury-Reported,Is Airbag Deployment,Is Suspected Serious Injury+,Incident Date,Location Address / Description,Zip Code
30270-9417,1,202411,PHOENIX,V2V Head-on,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,11/02/2024,E. McKinley Street near Hayden Road,85257
30270-9414,1,202411,SAN_FRANCISCO,V2V F2R,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,11/30/2024,Colin P Kelly Jr Street near Townsend Street,94107
30270-9413,1,202411,SAN_FRANCISCO,V2V Lateral,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,11/14/2024,2nd Street at Brannan Street,94107
30270-9412,1,202411,SAN_FRANCISCO,V2V F2R,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,11/01/2024,9th Street at Mission Street,94103
30270-9411,1,202411,PHOENIX,V2V F2R,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,11/21/2024,Rural Road at East Baseline Road,85283
30270-9410,1,202411,PHOENIX,Single Vehicle,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,11/16/2024,North Alma School Road at West El Monte Place,85224
30270-9409,1,202411,PHOENIX,V2V Head-on,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,11/16/2024,N Civic Center Plaza at E Indian Plaza,85251
30270-9408,1,202411,SAN_FRANCISCO,V2V F2R,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,11/01/2024,Pine Street at Pierce Street,94115
30270-9407,1,202411,SAN_FRANCISCO,V2V Lateral,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,11/01/2024,Pine Street at Front Street,94111
30270-9406,1,202411,LOS_ANGELES,All Others,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,11/10/2024,South Spruce Avenue at South Inglewood Avenue,90301
30270-9405,1,202411,LOS_ANGELES,V2V Head-on,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,11/17/2024,Holloway Drive at Hacienda Place,90069
30270-9404,1,202411,LOS_ANGELES,V2V F2R,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,11/18/2024,Wilshire Boulevard at Bonsall Avenue.,90049
30270-9403,1,202411,SAN_FRANCISCO,V2V Head-on,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,11/18/2024,Cesar Chavez Street at Diamond Street,94131
30270-9402,1,202411,SAN_FRANCISCO,V2V Lateral,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,11/18/2024,Battery Street at Bush Street,94111
30270-9401,1,202411,SAN_FRANCISCO,V2V Lateral,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,11/21/2024,Townsend Street at 7th Street,94103
30270-9400,1,202411,PHOENIX,V2V Lateral,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,11/21/2024,East Camelback Road at North 24th Street,85016
30270-9376,1,202411,SAN_FRANCISCO,V2V Lateral,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,11/27/2024,Divisadero Street at Oak Street,94117
30270-9374,1,202411,SAN_FRANCISCO,V2V Backing,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,11/30/2024,Kearny Street at Broadway,94133
30270-9373,1,202411,SAN_FRANCISCO,V2V Head-on,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,11/14/2024,Douglass Street at 24th Street,94114
30270-9372,1,202411,PHOENIX,Single Vehicle,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,11/14/2024,Washington Street at South 44th Street,85008
30270-9371,1,202411,LOS_ANGELES,V2V F2R,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,11/14/2024,West Olympic Boulevard at Normandie Avenue,90006
30270-9363,1,202411,LOS_ANGELES,V2V F2R,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,11/14/2024,Santa Monica Boulevard at Armacost Avenue,90025
30270-9355,1,202411,PHOENIX,Single Vehicle,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,11/13/2024,East Apache Boulevard near South McClintock Drive,85281
30270-9350,1,202411,SAN_FRANCISCO,V2V Lateral,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,11/12/2024,37th Avenue near Quintara Street,94116
30270-9347,1,202411,LOS_ANGELES,V2V F2R,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,11/11/2024,West 3rd Street at South Wilton Place,90020
30270-9343,1,202411,SAN_FRANCISCO,V2V F2R,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,11/10/2024,South Van Ness Avenue at 15th Street,94103
30270-9341,1,202411,SAN_FRANCISCO,V2V Backing,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,11/09/2024,Missouri Street at 16th Street,94107
30270-9276,2,202411,LOS_ANGELES,All Others,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,11/29/2024,Santa Monica Boulevard near Laurel Avenue,90046
30270-9269,1,202411,SAN_FRANCISCO,V2V F2R,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,11/27/2024,Barneveld Avenue at Jerrold Avenue,94124
30270-9260,1,202411,PHOENIX,V2V Lateral,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,11/26/2024,Priest Drive at Southern Avenue,85282
30270-9259,1,202411,LOS_ANGELES,V2V Intersection,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,11/26/2024,Venice Boulevard at Vermont Avenue,90006
30270-9234,2,202411,LOS_ANGELES,Pedestrian,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,11/23/2024,Newton Street near S. Central Avenue,90021
30270-9231,1,202411,AUSTIN,V2V Intersection,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,11/22/2024,East Ben White Boulevard at South Congress Avenue,78704
30270-9230,1,202411,SAN_FRANCISCO,V2V Lateral,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,11/19/2024,3rd Street at Harrison Street,94107
30270-9229,1,202411,SAN_FRANCISCO,V2V F2R,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,11/18/2024,Van Ness Avenue at Ellis Street,94109
30270-9214,1,202411,SAN_FRANCISCO,V2V Lateral,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,11/16/2024,Roosevelt Avenue at Hanover Street,94014
30270-9212,1,202411,AUSTIN,All Others,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,11/15/2024,Ponca Street at Culp Street,78741
30270-9203,1,202411,PHOENIX,All Others,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,11/14/2024,East Monroe Street at North 2nd Street,85004
30270-9194,2,202411,PHOENIX,V2V Intersection,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,11/15/2024,S Rural Road near E University Dr,85281
30270-9191,1,202411,PHOENIX,V2V Backing,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,10/31/2024,East 7th Street at South Mill Avenue,85281
30270-9170,1,202411,SAN_FRANCISCO,V2V F2R,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,11/12/2024,Gough Street at Ellis Street,94109
30270-9167,1,202411,SAN_FRANCISCO,V2V Lateral,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,11/12/2024,Front Street at Market Street,94111
30270-9156,1,202411,SAN_FRANCISCO,All Others,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,11/10/2024,Bay Street at Mason Street,94133
30270-9082,1,202411,PHOENIX,Single Vehicle,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,11/7/2024,N. Scottsdale Road near E. Curry Road,85288
30270-9081,2,202411,PHOENIX,V2V F2R,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,11/07/2024,N. 19th Avenue at Bethany Home Road,85015
30270-9061,1,202411,SAN_FRANCISCO,V2V Lateral,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,11/04/2024,Fillmore Street near Geary Boulevard,94115
30270-9060,1,202411,LOS_ANGELES,Secondary Crash,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,11/04/2024,Culver Boulevard near Sepulveda Boulevard,90230
30270-9059,2,202411,LOS_ANGELES,V2V Backing,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,11/07/2024,San Marino Street near Normandie Avenue,90006
30270-9039,2,202411,SAN_FRANCISCO,V2V Lateral,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,11/06/2024,Bryant Street at 3rd Street,94107
30270-9015,2,202411,LOS_ANGELES,Cyclist,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,11/02/2024,Selma Avenue near Cahuenga Boulevard,90028
30270-9190,1,202410,PHOENIX,All Others,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10/31/2024,North Randolph Road at East Osborn Road,85014
30270-9189,1,202410,SAN_FRANCISCO,V2V Intersection,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10/30/2024,10th Street at Bryant Street,94103
30270-9188,1,202410,SAN_FRANCISCO,V2V Lateral,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,10/30/2024,Grant Avenue at Pine Street,94108
30270-9187,1,202410,SAN_FRANCISCO,V2V Intersection,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,10/30/2024,6th Street at Natoma Street,94103
30270-9186,1,202410,SAN_FRANCISCO,V2V F2R,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,10/29/2024,Bush Street near Kearny Street,94108
30270-9185,1,202410,AUSTIN,V2V F2R,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,10/29/2024,East Stassney Lane at Burleson Road,78744
30270-9184,1,202410,LOS_ANGELES,V2V F2R,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,10/29/2024,West Centinela Avenue at Sepulveda Boulevard,90045
30270-9183,1,202410,SAN_FRANCISCO,V2V Backing,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,10/16/2024,Stockton Street near Pine Street,94108
30270-9182,1,202410,PHOENIX,V2V F2R,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,10/28/2024,North 40th Street at East Indian School Road,85018
30270-9181,1,202410,PHOENIX,V2V F2R,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,10/28/2024,South Avenida del Yaqui at Calle Cerritos,85283
30270-9180,1,202410,AUSTIN,V2V Intersection,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,10/16/2024,Rio Grande Street at W. 28th Street,78705
30270-9179,1,202410,SAN_FRANCISCO,V2V Lateral,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,10/27/2024,Berry Street near 3rd Street,94107
30270-9178,1,202410,LOS_ANGELES,V2V Lateral,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10/14/2024,Exposition Corridor Bike Path near Cardiff Avenue,90034
30270-9177,1,202410,SAN_FRANCISCO,All Others,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,10/27/2024,Geary Boulevard at Scott Street,94115
30270-9176,1,202410,SAN_FRANCISCO,V2V Lateral,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,10/14/2024,Starr King Way at Franklin Street,94109
30270-9175,1,202410,SAN_FRANCISCO,V2V Backing,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,10/13/2024,Persia Avenue at Moscow Street,94112
30270-9173,1,202410,LOS_ANGELES,V2V F2R,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,10/13/2024,W. Adams Boulevard at Menlo Avenue,90007
30270-9172,1,202410,SAN_FRANCISCO,V2V Head-on,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,10/12/2024,Post Street at Taylor Street,94109
30270-9171,1,202410,SAN_FRANCISCO,V2V Lateral,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,10/12/2024,Powell Street at Union Street,94133
30270-9141,1,202410,PHOENIX,V2V Lateral,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,10/18/2024,S. 1st Street near Washington Street,85004
30270-9140,1,202410,SAN_FRANCISCO,V2V Intersection,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,10/18/2024,Richland Avenue at Arlington Street,94131
30270-9127,1,202410,SAN_FRANCISCO,V2V Backing,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,10/10/2024,Hyde Street at Delgado Place,94109
30270-9126,1,202410,LOS_ANGELES,Single Vehicle,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,10/9/2024,Santa Monica Boulevard at Manning Avenue,90024
30270-9125,1,202410,SAN_FRANCISCO,V2V F2R,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,10/08/2024,6th Street at Jessie Street,94103
30270-9123,1,202410,PHOENIX,V2V Intersection,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,10/06/2024,North 15th Street at East Virginia Avenue,85006
30270-9116,1,202410,PHOENIX,V2V F2R,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,10/06/2024,South Ash Avenue at West University Drive,85281
30270-9115,1,202410,PHOENIX,V2V Backing,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,10/22/2024,Parking lot near South K Mart Access Road at West Broadway Road,85202
30270-9112,1,202410,SAN_FRANCISCO,V2V Lateral,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,10/05/2024,Frederick Street near Delmar Street,94117
30270-9111,1,202410,PHOENIX,V2V Head-on,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,10/20/2024,Civic Center Plaza at East Indian Plaza,85251
30270-9110,2,202410,SAN_FRANCISCO,V2V Lateral,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,10/05/2024,Stevenson Street at 3rd Street,94103
30270-9107,2,202410,PHOENIX,V2V Intersection,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,10/05/2024,West Glenrosa Avenue at North Central Avenue,85012
30270-9103,1,202410,AUSTIN,V2V Lateral,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,10/20/2024,Montopolis Drive near East Ben White Boulevard,78741
30270-9100,1,202410,SAN_FRANCISCO,V2V Backing,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10/19/2024,Indiana Street near 19th Street,94107
30270-9099,1,202410,SAN_FRANCISCO,V2V Backing,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10/04/2024,Jennings Street near Egbert Avenue,94124
30270-9098,1,202410,SAN_FRANCISCO,V2V Backing,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,10/04/2024,16th Street at Capp Street,94103
30270-9097,1,202410,SAN_FRANCISCO,V2V F2R,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,10/04/2024,13th Street at Bryant Street,94103
30270-9014,2,202410,SAN_FRANCISCO,V2V Lateral,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,10/30/2024,Montgomery Street at California Street,94104
30270-9013,1,202410,LOS_ANGELES,V2V Intersection,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,10/30/2024,Highland Avenue at Hollywood Boulevard,90028
30270-9004,1,202410,SAN_FRANCISCO,V2V Lateral,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,10/29/2024,Alemany Boulevard near Congdon Street,94112
30270-8982,2,202410,SAN_FRANCISCO,V2V Lateral,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,10/30/2024,Van Ness Avenue at California Street,94109
30270-8979,3,202410,SAN_FRANCISCO,V2V Lateral,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,10/29/2024,California Street at Battery Street,94104
30270-8968,2,202410,SAN_FRANCISCO,Secondary Crash,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,10/28/2024,Fell Street at Franklin Street,94102
30270-8966,1,202410,SAN_FRANCISCO,V2V Intersection,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,10/23/2024,19th Avenue at Beverly Street,94132
30270-8947,1,202410,LOS_ANGELES,V2V Lateral,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,10/20/2024,Stoner Avenue at Lindblade Street,90230
30270-8943,1,202410,SAN_FRANCISCO,V2V Head-on,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,10/18/2024,Fell Street at Franklin Street,94102
30270-8941,1,202410,PHOENIX,V2V F2R,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,10/18/2024,Hayden Road near E. Thomas Road,85251
30270-8940,3,202410,SAN_FRANCISCO,V2V F2R,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,10/21/2024,Van Ness Avenue at Grove Street,94102
30270-8933,1,202410,SAN_FRANCISCO,All Others,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,10/16/2024,underground parking lot at 1160 Mission Street,94103
30270-8929,1,202410,PHOENIX,V2V Intersection,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,10/15/2024,near 291 E. Buckeye Road,85004
30270-8927,1,202410,SAN_FRANCISCO,Secondary Crash,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,10/14/2024,El Camino Real at Westborough Boulevard,94080
30270-8919,1,202410,PHOENIX,V2V Intersection,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,10/14/2024,S. 10th Street at E. Southern Avenue,85042
30270-8915,1,202410,PHOENIX,V2V F2R,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10/14/2024,W. Watkins Street near S. 11th Avenue,85007
30270-8908,1,202410,SAN_FRANCISCO,V2V Head-on,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,10/11/2024,Red Rock Way near Duncan Street,94131
30270-8794,1,202410,AUSTIN,V2V Intersection,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,10/08/2024,East Oltorf Street at North Interstate 35 Frontage Road.,78741
30270-8781,1,202410,SAN_FRANCISCO,V2V F2R,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,10/05/2024,Bush Street at Montgomery Street,94104
30270-8769,1,202410,SAN_FRANCISCO,V2V Intersection,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,10/03/2024,Toland Street at Jerrold Avenue,94124
30270-8892,1,202409,SAN_FRANCISCO,V2V Lateral,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,09/28/2024,Stevenson Street at 3rd Street,94103
30270-8891,1,202409,SAN_FRANCISCO,V2V F2R,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,09/30/2024,Toland Street at Evans Avenue,94124
30270-8890,1,202409,PHOENIX,V2V F2R,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,09/30/2024,East 13th Street at South Mill Avenue,85281
30270-8888,1,202409,SAN_FRANCISCO,V2V Lateral,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,09/28/2024,Stevenson Street at 3rd Street,94103
30270-8887,1,202409,PHOENIX,V2V Backing,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,09/28/2024,North 6th Avenue near Roosevelt Street,85003
30270-8886,1,202409,LOS_ANGELES,V2V Lateral,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,09/27/2024,San Vicente Boulevard at Wilshire Boulevard,90211
30270-8885,1,202409,SAN_FRANCISCO,V2V Backing,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,09/26/2024,20th Street near Valencia Street,94110
30270-8884,1,202409,SAN_FRANCISCO,V2V Lateral,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,9/26/2024,Potrero Avenue at 23rd Street,94110
30270-8883,1,202409,AUSTIN,V2V Lateral,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,09/25/2024,Davis Street near Red River Street,78701
30270-8882,1,202409,SAN_FRANCISCO,V2V F2R,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,09/24/2024,4th Street near 16th Street,94158
30270-8881,1,202409,PHOENIX,V2V F2R,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,09/19/2024,Rural Road at Terrace Mall,85281
30270-8878,1,202409,SAN_FRANCISCO,V2V Lateral,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,09/18/2024,Shipley Street at 5th Street,94107
30270-8877,1,202409,SAN_FRANCISCO,V2V Lateral,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,09/17/2024,Mason Street at Pine Street,94108
30270-8876,1,202409,SAN_FRANCISCO,V2V Intersection,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,09/16/2024,Dolores Street near 16th Street,94103
30270-8875,1,202409,SAN_FRANCISCO,V2V Lateral,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,09/16/2024,Mission Street near Van Ness Avenue,94103
30270-8873,2,202409,SAN_FRANCISCO,V2V Lateral,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,09/16/2024,Mason Street at Post Street,94102
30270-8871,2,202409,SAN_FRANCISCO,V2V F2R,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,09/16/2024,Battery Street near Washington Street,94111
30270-8870,2,202409,SAN_FRANCISCO,V2V F2R,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,09/15/2024,Columbus Avenue near Green Street,94133
30270-8869,1,202409,SAN_FRANCISCO,V2V F2R,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,09/15/2024,Mason Street near Geary Street,94102
30270-8868,1,202409,SAN_FRANCISCO,V2V Lateral,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,09/14/2024,Grove Street near Gough Street,94102
30270-8859,1,202409,PHOENIX,Secondary Crash,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,09/13/2024,East Indian School Road at North 3rd Street,85012
30270-8858,1,202409,PHOENIX,V2V Head-on,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,09/12/2024,McLellan Boulevard near North 15th Avenue,85013
30270-8857,1,202409,LOS_ANGELES,V2V Lateral,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,09/10/2024,Santa Monica Boulevard at Beloit Avenue,90025
30270-8856,1,202409,LOS_ANGELES,V2V F2R,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,09/10/2024,West Pico Boulevard near Hauser Boulevard,90019
30270-8851,2,202409,SAN_FRANCISCO,V2V Lateral,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,09/26/2024,Market Street at 8th Street,94103
30270-8849,1,202409,PHOENIX,V2V F2R,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,09/07/2024,Washington Street near Hohokam Expressway,85034
30270-8844,1,202409,SAN_FRANCISCO,V2V F2R,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,09/07/2024,Mission Street at Van Ness Avenue,94103
30270-8842,2,202409,SAN_FRANCISCO,V2V Backing,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,09/06/2024,Duboce Avenue near Valencia Street,94103
30270-8835,1,202409,PHOENIX,V2V Lateral,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,09/06/2024,W. Southern Avenue at S. Alma School Road,85202
30270-8833,1,202409,PHOENIX,V2V Backing,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,09/06/2024,South 3rd Street at East Buckeye Road,85004
30270-8832,2,202409,AUSTIN,V2V Intersection,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,09/05/2024,E. Stassney Lane and Burleson Road,78744
30270-8828,2,202409,SAN_FRANCISCO,V2V Lateral,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,09/03/2024,Columbus Avenue at Grant Avenue,94133
30270-8827,2,202409,SAN_FRANCISCO,V2V F2R,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,09/03/2024,Kansas Street at 23rd Street,94107
30270-8826,1,202409,PHOENIX,V2V Intersection,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,09/02/2024,N. 15th Avenue and W. Pierce Street,85007
30270-8822,1,202409,SAN_FRANCISCO,V2V F2R,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,09/01/2024,Bayshore Boulevard at Silver Avenue,94124
30270-8809,1,202409,PHOENIX,Single Vehicle,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,09/19/2024,North Goldwater Boulevard near East Indian School Road,85251
30270-8750,1,202409,PHOENIX,V2V Intersection,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,09/28/2024,W. Broadway Road at S. Farmer Avenue,85282
