SGO Report ID,SGO Report Version,Year Month,Location,Crash Type,Is NHTSA Reportable In-Transport,Is NHTSA Reportable In-Transport Delta-V Less than 1 MPH,Is Police-Reported,Is Any-Injury-Reported,Is Airbag Deployment,Is Suspected Serious Injury+,Incident Date,Location Address / Description,Zip Code
30270-8687,1,202409,SAN_FRANCISCO,V2V Head-on,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,09/20/2024,Bright Street at Sargent Street,94132
30270-8685,2,202409,SAN_FRANCISCO,Cyclist,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,09/20/2024,Folsom Street near Langton Street,94103
30270-8673,2,202409,PHOENIX,V2V F2R,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,9/21/2024,N 7th Avenue south of McDowell Road,85007
30270-8661,1,202409,PHOENIX,Single Vehicle,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,09/13/2024,Parking lot on S. Diablo Way,85282
30270-8639,1,202409,SAN_FRANCISCO,V2V F2R,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,09/11/2024,Noe Street at 22nd Street,94114
30270-8631,1,202409,PHOENIX,V2V Intersection,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,08/31/2024,South Terrace Road at Apache Boulevard,85281
30270-8581,1,202409,SAN_FRANCISCO,All Others,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,09/08/2024,Van Ness Avenue at McAllister Street,94102
30270-8541,1,202409,SAN_FRANCISCO,All Others,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,09/06/2024,Stevenson Street at New Montgomery Street,94105
30270-8526,2,202409,LOS_ANGELES,Single Vehicle,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,09/08/2024,Venice Boulevard at 6th Ave,90019
30270-8514,2,202409,SAN_FRANCISCO,Cyclist,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,09/05/2024,Market Street at Sanchez Street,94114
30270-8513,1,202409,SAN_FRANCISCO,Single Vehicle,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,09/02/2024,Beale Street near Mission Street,94105
30270-8512,1,202409,LOS_ANGELES,V2V Backing,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,09/01/2024,W Adams Boulevard at S. Western Avenue,90018
30270-8633,1,202408,SAN_FRANCISCO,V2V Lateral,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,08/31/2024,Grant Avenue at Vallejo Street,94133
30270-8632,2,202408,SAN_FRANCISCO,All Others,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,08/07/2024,Florida Street at 21st Street,94110
30270-8630,1,202408,LOS_ANGELES,V2V Lateral,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,08/31/2024,North Las Palmas Avenue at Waring Avenue,90038
30270-8629,1,202408,SAN_FRANCISCO,V2V Head-on,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,08/31/2024,Roanoke Street at Chenery Street,94131
30270-8627,1,202408,PHOENIX,V2V Lateral,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,08/30/2024,S. Mill Avenue at E. 7th Street,85281
30270-8625,1,202408,SAN_FRANCISCO,V2V F2R,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,08/30/2024,Alemany Boulevard at Ocean Avenue,94112
30270-8624,1,202408,LOS_ANGELES,Single Vehicle,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,08/29/2024,12941 W. Runway Road,90094
30270-8623,1,202408,SAN_FRANCISCO,V2V Head-on,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,08/27/2024,Jack London Alley near S. Park Street,94107
30270-8622,1,202408,LOS_ANGELES,V2V Lateral,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,08/25/2024,Parking lot at 8490 Beverly Boulevard,90048
30270-8621,1,202408,SAN_FRANCISCO,V2V Head-on,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,08/23/2024,Jersey Street at Castro Street,94114
30270-8620,1,202408,PHOENIX,V2V F2R,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,08/23/2024,Washington Street at North 5th Street,85004
30270-8619,1,202408,PHOENIX,V2V Backing,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,08/23/2024,Washington Street near South 32nd Street,85034
30270-8618,1,202408,SAN_FRANCISCO,V2V Head-on,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,08/23/2024,Rossi Avenue near Anza Street,94118
30270-8617,1,202408,PHOENIX,V2V F2R,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,08/23/2024,East Indian School Road at North 32nd Street,85016
30270-8616,1,202408,SAN_FRANCISCO,V2V Backing,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,8/22/2024,Eddy Street near Franklin Street,94109
30270-8615,1,202408,SAN_FRANCISCO,V2V Backing,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,08/21/2024,Taylor Street at Broadway,94133
30270-8614,1,202408,PHOENIX,V2V Lateral,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,08/19/2024,East Roosevelt Street at Hayden Road,85257
30270-8612,1,202408,PHOENIX,All Others,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,08/17/2024,East Buckeye Road at South 10th Street,85034
30270-8610,1,202408,SAN_FRANCISCO,V2V Backing,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,08/15/2024,Sanchez Street at Market Street,94114
30270-8608,1,202408,PHOENIX,V2V Backing,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,08/15/2024,Rural Road at East Southern Avenue,85282
30270-8607,1,202408,SAN_FRANCISCO,V2V Backing,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,08/15/2024,Waverly Way at Bellevue Ave,94014
30270-8606,1,202408,PHOENIX,V2V F2R,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,08/13/2024,Thomas Road at N. 40th Street,85008
30270-8605,1,202408,SAN_FRANCISCO,V2V F2R,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,8/12/2024,Minna Street at 3rd Street,94105
30270-8603,1,202408,LOS_ANGELES,V2V Backing,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,08/09/2024,Nebraska Avenue at Stewart Street,90404
30270-8602,1,202408,PHOENIX,Single Vehicle,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,08/06/2024,North 49th Place near East Shady Glen Avenue,85254
30270-8601,1,202408,SAN_FRANCISCO,V2V Backing,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,08/05/2024,Oak Grove Street at Bryant Street,94107
30270-8600,1,202408,SAN_FRANCISCO,V2V Head-on,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,08/03/2024,20th Street at Church Street,94114
30270-8599,1,202408,LOS_ANGELES,V2V Lateral,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,08/01/2024,W. Jefferson Boulevard near La Brea Avenue,90016
30270-8483,1,202408,PHOENIX,Single Vehicle,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,08/27/2024,N. Saguaro Road near E. Jackrabbit Road,85253
30270-8471,1,202408,SAN_FRANCISCO,V2V Head-on,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,08/24/2024,Spruce Street at Geary Boulevard,94118
30270-8469,2,202408,SAN_FRANCISCO,V2V Lateral,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,08/27/2024,Grant Avenue at Broadway,94133
30270-8444,3,202408,SAN_FRANCISCO,Cyclist,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,08/20/2024,Brannan Street at 4th Street,94107
30270-8417,1,202408,SAN_FRANCISCO,V2V Intersection,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,08/11/2024,9th Street at Harrison Street,94103
30270-8357,1,202408,PHOENIX,Single Vehicle,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,08/09/2024,6580 E McDowell Road,85257
30270-8356,1,202408,SAN_FRANCISCO,Single Vehicle,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,08/09/2024,Pacific Avenue at Sansome Street,94109
30270-8344,1,202408,PHOENIX,Single Vehicle,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,08/08/2024,Hayden Road at E Shea Boulevard,85260
30270-8317,1,202408,PHOENIX,All Others,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,08/06/2024,parking lot near North 30th Street and East Fillmore Street,85008
30270-8316,2,202408,SAN_FRANCISCO,V2V Intersection,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,08/04/2024,Bush Street at Battery Street,94104
30270-8406,1,202407,SAN_FRANCISCO,V2V Backing,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,07/29/2024,Grattan Street near Shrader Street,94117
30270-8405,1,202407,PHOENIX,V2V Head-on,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,7/26/2024,East Van Buren Street and North 23rd Street,85034
30270-8404,1,202407,SAN_FRANCISCO,V2V F2R,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,07/25/2024,Connecticut Street at Wisconsin Street,94107
30270-8402,1,202407,SAN_FRANCISCO,V2V Lateral,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,07/20/2024,Grant Avenue at Green Street,94133
30270-8401,1,202407,SAN_FRANCISCO,V2V Backing,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,07/19/2024,Taylor Street at Sutter Street,94102
30270-8398,2,202407,PHOENIX,V2V Backing,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,07/17/2024,Parking lot near 1827 E Apache Boulevard,85281
30270-8397,1,202407,PHOENIX,Single Vehicle,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,07/15/2024,N. Pleasant Drive near W. Orchid Lane,85224
30270-8394,1,202407,LOS_ANGELES,V2V Backing,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,07/15/2024,Santa Monica Boulevard near Malcolm Avenue,90024
30270-8393,1,202407,SAN_FRANCISCO,All Others,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,07/10/2024,Mason Street at Geary Street,94102
30270-8392,1,202407,SAN_FRANCISCO,V2V Intersection,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,07/11/2024,16th Street near Bryant Street,94103
30270-8390,1,202407,SAN_FRANCISCO,V2V Backing,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,07/10/2024,10th Street near Folsom Street,94103
30270-8389,1,202407,SAN_FRANCISCO,V2V Backing,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,07/08/2024,Haight Street at Broderick St,94117
30270-8388,1,202407,SAN_FRANCISCO,V2V F2R,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,07/08/2024,The Embarcadero at Broadway,94105
30270-8387,1,202407,SAN_FRANCISCO,V2V Backing,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,07/08/2024,Broadway near Webster Street,94123
30270-8386,1,202407,SAN_FRANCISCO,V2V F2R,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,07/03/2024,Davis Street at California Street,94111
30270-8385,1,202407,SAN_FRANCISCO,V2V Lateral,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,07/02/2024,Dolores Street at 17th Street,94110
30270-8384,1,202407,LOS_ANGELES,V2V Head-on,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,07/02/2024,Sycamore Avenue near W. Pico Boulevard,90019
30270-8383,1,202407,PHOENIX,V2V Lateral,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,07/02/2024,Washington Street at North 44th Street,85043
30270-8378,1,202407,PHOENIX,V2V Lateral,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,07/01/2024,Parking lot at 2233 E Highland Avenue,85016
30270-8278,1,202407,SAN_FRANCISCO,V2V Intersection,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,07/31/2024,Pacific Avenue and Jones Street,94109
30270-8273,1,202407,SAN_FRANCISCO,V2V Lateral,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,07/30/2024,Brannan Street at 4th Street,94107
30270-8266,1,202407,SAN_FRANCISCO,V2V Head-on,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,07/27/2024,Cesar Chavez Street at the Bayshore Boulevard Exit,94110
30270-8243,2,202407,PHOENIX,V2V F2R,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,07/28/2024,E. Shea Boulevard near N. 55th Place,85254
30270-8217,2,202407,PHOENIX,V2V Head-on,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,07/22/2024,East Osborn Road near North 28th Street,85016
30270-8200,2,202407,SAN_FRANCISCO,V2V F2R,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,07/18/2024,Bush Street at Market Street,94104
30270-8199,1,202407,PHOENIX,V2V F2R,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,07/14/2024,N Scottsdale Road near E Oak Street,85257
30270-8182,2,202407,SAN_FRANCISCO,Motorcycle,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,7/17/2024,Lyon Street at Pacific Avenue.,94115
30270-8180,1,202407,PHOENIX,V2V Intersection,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,07/12/2024,E Indian School Road at N 68th Street,85251
30270-8152,1,202407,SAN_FRANCISCO,Single Vehicle,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,06/30/2024,Steuart Street at Howard Street,94105
30270-8088,2,202407,SAN_FRANCISCO,V2V F2R,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,07/12/2024,Van Ness Avenue at Clay Str,94109
30270-8061,1,202407,SAN_FRANCISCO,V2V Head-on,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,07/06/2024,Ulloa Street at 22nd Avenue,94116
30270-8021,2,202407,SAN_FRANCISCO,V2V Backing,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,06/30/2024,Columbus Avenue at Grant Avenue,94133
30270-8634,1,202406,PHOENIX,All Others,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,06/12/2024,Washington Street at North 54th Place,85034
30270-8158,1,202406,LOS_ANGELES,V2V F2R,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,06/21/2024,Ohio Avenue at S Westgate Avenue,90025
30270-8157,1,202406,PHOENIX,All Others,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,06/09/2024,3939 E Campbell Avenue,85018
30270-8156,1,202406,LOS_ANGELES,V2V F2R,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,06/11/2024,Maple Street at 10th Street,90405
30270-8151,1,202406,SAN_FRANCISCO,V2V F2R,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,06/28/2024,Bush Street at Sansome Street,94104
30270-8150,1,202406,SAN_FRANCISCO,V2V Lateral,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,06/22/2024,40 Buchanan Street,94102
30270-8146,1,202406,PHOENIX,Single Vehicle,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,06/19/2024,W Elliot Road near N Carriage Lane,85224
30270-8145,1,202406,SAN_FRANCISCO,Single Vehicle,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,06/18/2024,2335 Golden Gate Avenue,94117
30270-8144,1,202406,LOS_ANGELES,V2V F2R,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,06/14/2024,S Western Avenue at Monette Place,90006
30270-8141,1,202406,SAN_FRANCISCO,V2V Head-on,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,06/13/2024,Hugo Street at Second Avenue,94122
30270-8139,1,202406,SAN_FRANCISCO,V2V Lateral,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,06/13/2024,Guerrero Street at Market Street,94102
30270-8137,1,202406,PHOENIX,V2V F2R,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,06/12/2024,N Price Road at E Southern Avenue,85282
30270-8134,1,202406,SAN_FRANCISCO,V2V Head-on,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,06/09/2024,3800 block of 20th Street,94114
30270-8131,1,202406,SAN_FRANCISCO,V2V F2R,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,06/09/2024,Folsom Street at Main Street,94105
30270-8130,1,202406,SAN_FRANCISCO,V2V Lateral,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,06/08/2024,Howard Street at Lafayette Street,94103
30270-8128,1,202406,PHOENIX,V2V F2R,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,06/07/2024,W Monroe Street at N Central Avenue,85004
30270-8127,1,202406,SAN_FRANCISCO,V2V Backing,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,06/05/2024,29th Avenue near Lawton Street,94122
30270-8124,1,202406,PHOENIX,V2V Backing,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,06/03/2024,Washington Street near 30th St,85034
30270-8121,1,202406,LOS_ANGELES,V2V Lateral,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,06/01/2024,W Olympic Boulevard at Kelton Avenue,90025
30270-8120,1,202406,PHOENIX,All Others,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,06/01/2024,E Southern Avenue near S 17th Street,85040
30270-8027,1,202406,PHOENIX,V2V F2R,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,06/29/2024,Washington Street at 56th Street,85034
30270-8020,1,202406,PHOENIX,V2V F2R,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,06/28/2024,E Indian School Rd at N 32nd Street,85016
30270-7998,1,202406,SAN_FRANCISCO,V2V Lateral,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,06/22/2024,Oak Street and Octavia Boulevard,94102
30270-7969,1,202406,PHOENIX,Single Vehicle,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,06/15/2024,Priest Drive at W. Southern Avenue,85282
30270-7959,1,202406,SAN_FRANCISCO,V2V F2R,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,06/14/2024,Diamond Street at 24th Street,94114
30270-7883,1,202406,PHOENIX,V2V Intersection,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,06/08/2024,E Campbell Avenue at N 40th Street,85018
30270-7882,1,202406,SAN_FRANCISCO,V2V Lateral,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,06/08/2024,Montgomery Street at Broadway,94133
30270-7855,2,202406,SAN_FRANCISCO,V2V F2R,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,06/09/2024,Union Street at Buchanan St,94123
30270-7842,2,202406,PHOENIX,Motorcycle,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,06/08/2024,E Osborn Rd and N Drinkwater Boulevard,85251
30270-7839,1,202406,SAN_FRANCISCO,V2V F2R,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,06/04/2024,Lombard Street at Fillmore Street,94123
30270-7953,1,202405,LOS_ANGELES,V2V Lateral,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,05/10/2024,S. Wooster Street near Whitworth Drive,90035
30270-7952,1,202405,PHOENIX,V2V Backing,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,05/11/2024,S McClintock Drive at E Apache Boulevard,85281
30270-7950,1,202405,SAN_FRANCISCO,V2V Backing,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,05/16/2024,Divisadero Street at Hayes Street,94117
30270-7949,2,202405,LOS_ANGELES,V2V Backing,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,05/16/2024,Vermont Avenue at Interstate 10 West,90007
30270-7947,1,202405,PHOENIX,Single Vehicle,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,05/18/2024,Parking Lot 3757 E. Van Buren St.,85008
30270-7946,1,202405,PHOENIX,V2V Backing,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,05/20/2024,Parking lot 291 E. Buckeye Rd,85004
30270-7945,2,202405,PHOENIX,V2V F2R,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,05/21/2024,S Priest Drive at W Elliot Road,85283
30270-7944,1,202405,PHOENIX,V2V Backing,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,05/24/2024,Parking lot E. Fillmore Street,85008
30270-7943,1,202405,PHOENIX,V2V F2R,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,05/25/2024,S Hardy Drive and W Baseline Road,85283
30270-7942,1,202405,SAN_FRANCISCO,V2V Lateral,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,05/26/2024,Bryant Street at 5th Street,94107
30270-7941,1,202405,PHOENIX,V2V Backing,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,05/28/2024,2525 S Rural Rd Tempe AZ,85282
30270-7940,1,202405,LOS_ANGELES,V2V Intersection,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,05/29/2024,San Pedro Street at E 16th St,90015
30270-7939,1,202405,SAN_FRANCISCO,V2V Lateral,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,05/29/2024,15th Street at Valencia Street,94103
30270-7938,1,202405,SAN_FRANCISCO,All Others,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,05/19/2024,Montgomery Street near Gold Street,94133
30270-7936,1,202405,PHOENIX,Single Vehicle,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,05/06/2024,Parking lot at S. Packard Drive,85281
30270-7935,1,202405,SAN_FRANCISCO,V2V Lateral,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,05/03/2024,21st Street at Mission Street,94110
30270-7934,1,202405,SAN_FRANCISCO,V2V Backing,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,05/03/2024,Laguna Street at Waller Street,94102
30270-7877,1,202405,PHOENIX,Single Vehicle,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,05/03/2024,Papago Springs Apartment Complex,85008
30270-7813,1,202405,SAN_FRANCISCO,V2V F2R,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,05/26/2024,Mission Street at 9th Street,94103
30270-7795,2,202405,SAN_FRANCISCO,V2V Backing,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,05/23/2024,parking lot at City College of San Francisco,94112
30270-7794,1,202405,PHOENIX,Single Vehicle,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,05/21/2024,alleyway near N 7th Avenue and W Roosevelt Street,85003
30270-7793,1,202405,SAN_FRANCISCO,V2V Intersection,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,05/20/2024,14th Street at Folsom Street,94103
30270-7734,1,202405,PHOENIX,V2V F2R,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,05/13/2024,E Madison Street at S 44th Street,85034
30270-7733,2,202405,PHOENIX,V2V Intersection,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,05/12/2024,E Broadway Road at N Price,85282
30270-7730,2,202405,PHOENIX,V2V Backing,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,05/07/2024,6202 N. Scottsdale Road,85253
30270-7718,1,202405,SAN_FRANCISCO,V2V Backing,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,05/10/2024,3rd Street near Howard Street,94103
30270-7647,1,202405,SAN_FRANCISCO,V2V Head-on,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,05/01/2024,University Street at Sweeny Street,94134
30270-7639,2,202405,SAN_FRANCISCO,Motorcycle,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,05/07/2024,Mission Street at 1st Street,94105
30270-7637,2,202405,PHOENIX,V2V Intersection,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,05/03/2024,E. Campbell Avenue and N. 24th Street,85016
30270-7631,1,202405,SAN_FRANCISCO,V2V Backing,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,05/02/2024,22nd Street at Fair Oaks Street,94110
30270-9192,1,202404,PHOENIX,All Others,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,04/03/2024,East Lincoln Drive near Mount Shadows Golf Club,85253
30270-7729,1,202404,LOS_ANGELES,Single Vehicle,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,04/25/2024,1425 Montana Avenue,90403
30270-7728,1,202404,SAN_FRANCISCO,V2V Backing,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,04/25/2024,1315 8th Avenue,94122
30270-7727,1,202404,SAN_FRANCISCO,V2V F2R,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,04/20/2024,Larkin Street at Beach Street,94109
